book_num,paragraph,rob_sentiment,rob_score,rob_all_scores
3,moody raise wand the spider leg relax continued twitch reducio moody mutter spider shrink back proper size he put back jar pain say moody softly,neutral,0.8641625,"{'neutral': 0.8641625, 'positive': 0.09225573, 'negative': 0.043581743}"
3,hermione hand shake slightly third time raise air yes say moody look avada kedavra hermione whisper several people look uneasily around include ron ah say moody another slight smile twist lopsided mouth,neutral,0.8626766,"{'neutral': 0.8626766, 'positive': 0.08146659, 'negative': 0.055856705}"
3,ah say moody another slight smile twist lopsided mouth yes last bad avada kedavra kill curse he put hand glass jar almost though know come third spider scuttle frantically around bottom jar try evade moody finger trap place upon desktop it start scuttle frantically across wooden surface,negative,0.64551705,"{'negative': 0.64551705, 'neutral': 0.3201859, 'positive': 0.03429709}"
3,it start scuttle frantically across wooden surface moody raise wand harry feel sudden thrill foreboding avada kedavra moody roar there flash blind green light rush sound though vast invisible something soar air instantaneously spider roll onto back unmarked unmistakably dead several student stifle cry ron throw backward almost topple seat spider skid toward,neutral,0.839786,"{'neutral': 0.839786, 'positive': 0.091150716, 'negative': 0.0690633}"
3,moody speak great distance seem harry with massive effort pull back present listen moody say avada kedavra curse need powerful bit magic behind could get wand point say word I doubt I get much nosebleed but matter I teach,neutral,0.6415389,"{'neutral': 0.6415389, 'positive': 0.23474343, 'negative': 0.123717636}"
3,you want find situation face constant vigilance roar whole class jump now three curse avada kedavra imperius cruciatus know unforgivable curse the use one fellow human enough earn life sentence azkaban that,negative,0.7507796,"{'negative': 0.7507796, 'neutral': 0.23392662, 'positive': 0.015293754}"
3,fred george right he really know stuff moody when avada kedavra way spider die snuff right but ron fall suddenly silent look harry face speak reach great hall said suppose well make start professor trelawney prediction tonight since would take hour hermione join harry ron conversation dinner eat furiously fast left library,neutral,0.760286,"{'neutral': 0.760286, 'positive': 0.14241743, 'negative': 0.0972966}"
3,potter moody growl next harry move forward middle classroom space moody clear desk moody raise wand point harry say imperio it wonderful feeling harry feel float sensation every think worry head wipe gently away leave nothing vague untraceable happiness,positive,0.92826086,"{'positive': 0.92826086, 'neutral': 0.0673644, 'negative': 0.00437469}"
3,moody look get gut for split second look eye exactly time act furnunculus harry yelled densaugeo scream malfoy jet light shoot wand hit midair ricochet angle harry hit goyle face malfoy hit hermione,neutral,0.8476715,"{'neutral': 0.8476715, 'positive': 0.08927361, 'negative': 0.06305492}"
3,for split second look eye exactly time act furnunculus harry yelled densaugeo scream malfoy jet light shoot wand hit midair ricochet angle harry hit goyle face malfoy hit hermione goyle bellow put hand nose great ugly boil spring hermione whimpering panic clutch mouth,neutral,0.69263816,"{'neutral': 0.69263816, 'negative': 0.25362125, 'positive': 0.053740535}"
3,yes say mr ollivander yes I never use veela hair course I find make rather temperamental wand however suit mr ollivander run finger along wand apparently check scratch bump mutter orchideous bunch flower burst wand tip very well well fine working order say mr ollivander scoop flower hand fleur wand mr,neutral,0.523373,"{'neutral': 0.523373, 'positive': 0.4150261, 'negative': 0.0616009}"
3,he lift wand examine minutely turn eye yes hornbeam dragon heartstre shot krum nod rather thick one usually see quite rigid ten quarter inch avi the hornbeam wand let blast like gun number small twittering bird fly end open window watery sunlight good say mr ollivander handing krum back wand,neutral,0.5419014,"{'neutral': 0.5419014, 'positive': 0.4454082, 'negative': 0.012690383}"
3,stunning spell count three harry saw dragon keeper pull wand stupefy shout unison stunning spell shoot darkness like fiery rocket burst shower star dragons scaly hide harry watch dragon near teeter dangerously back leg jaw stretch wide silent howl nostril suddenly devoid flame though still smoke slowly fall several ton sinewy scalyblack dragon hit ground thud harry could swear make tree behind quake,neutral,0.6401047,"{'neutral': 0.6401047, 'positive': 0.28542238, 'negative': 0.074472934}"
3,this give harry idea pausing distance pull wand take careful aim diffindo cedric bag split parchment quill book spill onto floor,neutral,0.8847336,"{'neutral': 0.8847336, 'negative': 0.061906982, 'positive': 0.053359367}"
3,well know next time I manage spell harry say throw rune dictionary back hermione could try threaten dragon right he raise wand accio dictionary the heavy book soar hermione hand fly across room harry catch harry I really think get say hermione delightedly,neutral,0.5767628,"{'neutral': 0.5767628, 'positive': 0.37445563, 'negative': 0.048781585}"
3,he raise wand accio firebolt shout harry wait every fiber hope pray if work come he seem look everything around sort shimmer transparent barrier like heat haze make enclosure hundred face around swim strangely,neutral,0.7618438,"{'neutral': 0.7618438, 'positive': 0.21838428, 'negative': 0.01977186}"
3,mine snape reach horrible expression dawn comprehension face accio parchment the map fly air slip snape outstretche finger soar stairs moody hand my mistake moody say calmly,negative,0.6417377,"{'negative': 0.6417377, 'neutral': 0.3276652, 'positive': 0.030597098}"
3,she seem take library lack useful information subject personal insult never fail I know I done say harry rest facedown saucy trick tricky sort I learn animagus like sirius an animagus wizard could transform animal yeah could turn goldfish time want say ron,negative,0.6274883,"{'negative': 0.6274883, 'neutral': 0.3377571, 'positive': 0.03475453}"
3,I know I done say harry rest facedown saucy trick tricky sort I learn animagus like sirius an animagus wizard could transform animal yeah could turn goldfish time want say ron or frog yawned harry,neutral,0.7393606,"{'neutral': 0.7393606, 'positive': 0.22626184, 'negative': 0.0343776}"
3,or frog yawned harry he exhaust it take year become animagus register everything say hermione vaguely squint index weird wizarde dilemma their solution professor mcgonagall tell we remember get register improper use magic office animal become marking abuse,neutral,0.73100597,"{'neutral': 0.73100597, 'negative': 0.23008335, 'positive': 0.038910706}"
3,he would grab invisibility cloak go back library stay night lumos harry whisper fifteen minute later open library door wand tip alight creep along bookshelf pull book book hex charm book merpeople water monster book famous witch wizard magical invention anything might include one pass reference underwater survival he carry table set work search narrow beam wand occasionally check watch,neutral,0.8680044,"{'neutral': 0.8680044, 'positive': 0.122514926, 'negative': 0.009480667}"
3,know go yeah harry pant massaging rib bagman give harry shoulder quick squeeze return judge table point wand throat do world cup say sonorus voice boom across dark water toward stand well champion ready second task start whistle they precisely hour recover take,neutral,0.82325536,"{'neutral': 0.82325536, 'positive': 0.16318437, 'negative': 0.013560253}"
3,harry twisted body around see grindylow small horn water demon poking weed long finger clutch tightly around harry leg point fang bare harry stuck web hand quickly inside robe fumble wand by time grasp two grindylow risen weed seize handfuls harry robe attempt drag relashio harry shout except sound come a large bubble issue mouth wand instead send spark grindylow pelt seemed jet boiling water strike angry red patch appear green skin harry pull ankle grindylow grip swam fast could occasionally send jet hot water shoulder random every feel one grindylow snatch foot kick hard finally feel foot connect horn skull look back see daze grindylow float away crosseye fellow shake fist harry sink back weed,neutral,0.86816114,"{'neutral': 0.86816114, 'negative': 0.074800424, 'positive': 0.05703844}"
3,for nearly half hour climb steep wind stony path follow sirius wag tail sweat sun shoulder straps harry bag cutting shoulder then last sirius slip sight reach place vanish see narrow fissure rock they squeeze find cool dimly light cave tethered end one end rope around large rock buckbeak hippogriff half gray horse half giant eagle buckbeak fierce orange eye flash sight,neutral,0.90804935,"{'neutral': 0.90804935, 'positive': 0.06285026, 'negative': 0.02910037}"
3,his black hair long appear fire untidy mat he look thin chicken say hoarsely remove old daily prophet mouth throw onto cave floor harry pull open bag hand bundle chicken leg bread thank say sirius opening grab drumstick sit cave floor tear large chunk tooth,negative,0.5935053,"{'negative': 0.5935053, 'neutral': 0.387035, 'positive': 0.019459657}"
3,chicken say hoarsely remove old daily prophet mouth throw onto cave floor harry pull open bag hand bundle chicken leg bread thank say sirius opening grab drumstick sit cave floor tear large chunk tooth I live rat mostly can steal much food hogsmeade I draw attention,neutral,0.58452564,"{'neutral': 0.58452564, 'negative': 0.37206686, 'positive': 0.043407526}"
3,your last letter well let say thing get fishier I steal paper every time someone throw one look thing I one getting worried he nod yellow daily prophet cave floor ron pick unfold harry however continue stare sirius what catch,neutral,0.5030589,"{'neutral': 0.5030589, 'negative': 0.45696208, 'positive': 0.039979044}"
